,CFBoilerOP.hp_steam_boiler_opt
2020-08-13 14:28:00,75.39639280346735
2020-08-13 14:36:00,70.0
2020-08-13 14:44:00,79.6
2020-08-13 14:52:00,70.0
2020-08-13 15:00:00,72.51575639525467
2020-08-13 15:08:00,72.96201633866133
2020-08-13 15:16:00,70.45583979348646
2020-08-13 15:24:00,73.88771767728235
2020-08-13 15:32:00,77.95000000000438
2020-08-13 15:40:00,78.9
2020-08-13 15:48:00,70.0
2020-08-13 15:56:00,76.97000000000727
2020-08-13 16:04:00,77.90000000001075
2020-08-13 16:12:00,78.58000000000754
2020-08-13 16:20:00,70.0
2020-08-13 16:28:00,75.50809741088078
2020-08-13 16:36:00,73.76149109646366
2020-08-13 16:44:00,74.94121006481775
2020-08-13 16:52:00,73.03682513559511
2020-08-13 17:00:00,70.42999999998706
2020-08-13 17:08:00,70.0
2020-08-13 17:16:00,74.37628529908442
2020-08-13 17:24:00,73.24137079756977
2020-08-13 17:32:00,77.99416666666951
2020-08-13 17:40:00,78.16666666666667
2020-08-13 17:48:00,78.99000000000149
2020-08-13 17:56:00,78.9
2020-08-13 18:04:00,78.1
2020-08-13 18:12:00,77.58999999999567
2020-08-13 18:20:00,77.93000000000728
2020-08-13 18:28:00,70.55438585103256
2020-08-13 18:36:00,71.26608851745677
2020-08-13 18:44:00,70.97468664659907
2020-08-13 18:52:00,71.48000000002897
2020-08-13 19:00:00,71.06000000011507
2020-08-13 19:08:00,70.89000000000974
2020-08-13 19:16:00,71.31999999971124
2020-08-13 19:24:00,71.58000000001266
2020-08-13 19:32:00,71.6371615191707
2020-08-13 19:40:00,71.34000000021288
2020-08-13 19:48:00,70.72000000015389
2020-08-13 19:56:00,71.18999999997419
2020-08-13 20:04:00,70.84999999998956
2020-08-13 20:12:00,70.13999999970055
2020-08-13 20:20:00,70.74999999984556
2020-08-13 20:28:00,72.99274967849824
2020-08-13 20:36:00,70.57000000000244
2020-08-13 20:44:00,79.3
2020-08-13 20:52:00,78.49000000011478
2020-08-13 21:00:00,70.27000000003335
2020-08-13 21:08:00,70.0
2020-08-13 21:16:00,70.17716159233855
2020-08-13 21:24:00,73.15237311156541
2020-08-13 21:32:00,70.11999999974718
2020-08-13 21:40:00,70.0
2020-08-13 21:48:00,72.20445084215132
2020-08-13 21:56:00,72.45166282746602
2020-08-13 22:04:00,71.24058903274717
2020-08-13 22:12:00,75.38866464354868
2020-08-13 22:20:00,71.18999999998093
2020-08-13 22:28:00,73.0644647843449
2020-08-13 22:36:00,73.64899136217329
2020-08-13 22:44:00,73.96802672671235
2020-08-13 22:52:00,76.27742275132617
2020-08-13 23:00:00,79.01069398697136
2020-08-13 23:08:00,78.11589392953516
2020-08-13 23:16:00,76.6899999999808
2020-08-13 23:24:00,77.49999999999875
2020-08-13 23:32:00,78.11000000000813
2020-08-13 23:40:00,75.5
2020-08-13 23:48:00,78.0
2020-08-13 23:56:00,76.0
2020-08-14 00:04:00,55.0
2020-08-14 00:12:00,60.13690678044564
2020-08-14 00:20:00,61.800000000329916
2020-08-14 00:28:00,63.43500000000033
2020-08-14 00:36:00,63.883728813559614
2020-08-14 00:44:00,68.9565254237284
2020-08-14 00:52:00,66.19158192090394
2020-08-14 01:00:00,64.46720338983019
2020-08-14 01:08:00,68.52661016949168
2020-08-14 01:16:00,68.45254237288127
2020-08-14 01:24:00,73.88872881355827
2020-08-14 01:32:00,68.52580508474651
2020-08-14 01:40:00,71.2383474576273
2020-08-14 01:48:00,70.56004237288256
2020-08-14 01:56:00,70.0
2020-08-14 02:04:00,70.0
2020-08-14 02:12:00,67.1961864406781
2020-08-14 02:20:00,67.27229166666577
2020-08-14 02:28:00,63.71809322033981
2020-08-14 02:36:00,61.13575211864393
2020-08-14 02:44:00,65.43038841807939
2020-08-14 02:52:00,70.89834392655386
2020-08-14 03:00:00,70.45061793785344
2020-08-14 03:08:00,65.91389830508467
2020-08-14 03:16:00,66.75749999999918
2020-08-14 03:24:00,68.50410310734489
2020-08-14 03:32:00,70.23042372881302
2020-08-14 03:40:00,69.74944915254164
2020-08-14 03:48:00,67.7360593220343
2020-08-14 03:56:00,65.50385593220307
2020-08-14 04:04:00,68.51508474576386
2020-08-14 04:12:00,68.0524576271193
2020-08-14 04:20:00,71.64648305084762
2020-08-14 04:28:00,68.02135593220241
2020-08-14 04:36:00,69.59512711864517
2020-08-14 04:44:00,67.74296610169593
2020-08-14 04:52:00,63.43135593220434
2020-08-14 05:00:00,67.47944915254209
2020-08-14 05:08:00,70.0
2020-08-14 05:16:00,67.27703389830607
2020-08-14 05:24:00,68.94343220339
2020-08-14 05:32:00,69.79949152542382
2020-08-14 05:40:00,65.00783898305046
2020-08-14 05:48:00,62.93830508474531
2020-08-14 05:56:00,65.95432203389856
2020-08-14 06:04:00,69.50868644067891
2020-08-14 06:12:00,64.99822033898303
2020-08-14 06:20:00,69.78500000000058
2020-08-14 06:28:00,71.34063559322092
2020-08-14 06:36:00,70.0
2020-08-14 06:44:00,68.30470338983123
2020-08-14 06:52:00,69.12872881355838
2020-08-14 07:00:00,67.24889830508499
2020-08-14 07:08:00,68.37915254237373
2020-08-14 07:16:00,67.17156779660988
2020-08-14 07:24:00,65.81656779660985
2020-08-14 07:32:00,67.68563559322035
2020-08-14 07:40:00,62.30305084745703
2020-08-14 07:48:00,57.98686440694951
2020-08-14 07:56:00,61.700000000331684
2020-08-14 08:04:00,78.95999999999661
2020-08-14 08:12:00,76.8
2020-08-14 08:20:00,70.43999999999649
2020-08-14 08:28:00,71.14000000006205
2020-08-14 08:36:00,79.3
2020-08-14 08:44:00,79.1
2020-08-14 08:52:00,78.5433333333351
2020-08-14 09:00:00,76.5
2020-08-14 09:08:00,79.0
2020-08-14 09:16:00,78.6
2020-08-14 09:24:00,72.08571424891082
2020-08-14 09:32:00,70.94999999988674
2020-08-14 09:40:00,78.0
2020-08-14 09:48:00,70.0
2020-08-14 09:56:00,74.61000000004846
2020-08-14 10:12:00,73.58000000004807
2020-08-14 10:20:00,74.13999999996415
2020-08-14 10:28:00,70.97999654992758
2020-08-14 10:29:00,71.08999999975893
2020-08-14 10:37:00,72.540113716537
2020-08-14 10:45:00,70.0
2020-08-14 10:53:00,70.0
2020-08-14 11:01:00,70.0
2020-08-14 11:09:00,70.11999999981572
2020-08-14 11:17:00,71.4600000001449
2020-08-14 11:25:00,71.85333333318057
2020-08-14 11:33:00,74.0
2020-08-14 11:41:00,75.0
2020-08-14 11:49:00,77.68456214705552
2020-08-14 11:57:00,77.7
2020-08-14 12:05:00,75.6
2020-08-14 12:13:00,71.85999999956698
2020-08-14 12:21:00,75.83999999999715
2020-08-14 12:29:00,79.2591836734981
2020-08-14 12:37:00,77.599999999997
2020-08-14 12:45:00,78.8
2020-08-14 12:53:00,76.4
2020-08-14 13:01:00,79.24237288135434
2020-08-14 13:09:00,70.9034482646807
2020-08-14 13:17:00,78.78570789200754
2020-08-14 13:25:00,77.20666666664037
2020-08-14 13:33:00,71.62205882354925
2020-08-14 13:41:00,78.6
2020-08-14 13:49:00,78.69000000001809
2020-08-14 13:57:00,70.6113532773245
2020-08-14 14:05:00,70.0
2020-08-14 14:13:00,78.8
2020-08-14 14:21:00,70.6099999999854
2020-08-14 14:29:00,70.0
2020-08-14 14:37:00,70.0
2020-08-14 14:45:00,70.0
2020-08-14 14:53:00,70.0
2020-08-14 15:01:00,70.0
2020-08-14 15:09:00,70.0
2020-08-14 15:17:00,70.23000000000276
2020-08-14 15:25:00,70.55999999998092
2020-08-14 15:33:00,70.0
2020-08-14 15:41:00,78.1
2020-08-14 15:49:00,70.0
2020-08-14 15:57:00,70.0
2020-08-14 16:05:00,70.0
2020-08-14 16:13:00,70.68837209457087
2020-08-14 16:21:00,70.0
2020-08-14 16:29:00,70.1099999999996
2020-08-14 16:37:00,72.37999999999404
2020-08-14 16:45:00,70.72999999998156
2020-08-14 16:53:00,71.79999999997605
2020-08-14 17:01:00,70.8400000000133
2020-08-14 17:09:00,79.7
2020-08-14 17:17:00,71.33419830666323
2020-08-14 17:25:00,70.2524886877833
2020-08-14 17:33:00,70.0
2020-08-14 17:41:00,78.16666666666667
2020-08-14 17:49:00,71.12999999998658
2020-08-14 17:57:00,71.67000000000445
2020-08-14 18:05:00,73.83999999998987
2020-08-14 18:13:00,70.0
2020-08-14 18:21:00,70.0
2020-08-14 18:29:00,77.23333333333333
2020-08-14 18:37:00,70.0
2020-08-14 18:45:00,70.0
2020-08-14 18:53:00,70.09666666665784
2020-08-14 19:01:00,70.11999999999352
2020-08-14 19:09:00,70.0
2020-08-14 19:17:00,72.0276281482684
2020-08-14 19:25:00,70.8399999998161
2020-08-14 19:33:00,72.26498177134114
2020-08-14 19:41:00,70.81000000010324
2020-08-14 19:49:00,71.3146616023924
2020-08-14 19:57:00,71.92835742894702
2020-08-14 20:05:00,70.40999999974223
2020-08-14 20:13:00,70.52686056981712
2020-08-14 20:21:00,74.75369631546829
2020-08-14 20:29:00,73.73999999949055
2020-08-14 20:37:00,75.38666666634543
2020-08-14 20:45:00,74.07333333287738
2020-08-14 20:53:00,76.83333332911498
2020-08-14 21:01:00,79.3
2020-08-14 21:09:00,78.4
2020-08-14 21:17:00,78.6
2020-08-14 21:25:00,78.0
2020-08-14 21:33:00,75.7899999924261
2020-08-14 21:41:00,75.95000000016474
2020-08-14 21:49:00,79.7
2020-08-14 21:57:00,75.25277449755637
2020-08-14 22:05:00,71.96413135287082
2020-08-14 22:13:00,76.4
2020-08-14 22:21:00,76.89999999999999
2020-08-14 22:29:00,75.04000000000684
2020-08-14 22:37:00,78.42999999998788
2020-08-14 22:45:00,70.0
2020-08-14 22:53:00,71.91263186827669
2020-08-14 23:01:00,79.77000000000186
2020-08-14 23:09:00,70.17131697151751
2020-08-14 23:17:00,76.9
2020-08-14 23:25:00,79.0
2020-08-14 23:33:00,74.90999999998884
2020-08-14 23:41:00,72.70000000002655
2020-08-14 23:49:00,70.86824044949797
2020-08-14 23:57:00,74.77000000000336
2020-08-15 00:05:00,58.600000000349745
2020-08-15 00:13:00,62.69999999907952
2020-08-15 00:21:00,55.25423728723875
2020-08-15 00:29:00,55.0
2020-08-15 00:37:00,59.50677966101733
2020-08-15 00:45:00,58.03389830508437
2020-08-15 00:53:00,61.193220338983174
2020-08-15 01:01:00,62.73292372881415
2020-08-15 01:09:00,58.278093220339564
2020-08-15 01:17:00,64.71271186440664
2020-08-15 01:25:00,66.08983050847486
2020-08-15 01:33:00,66.64406779661049
2020-08-15 01:41:00,67.07966101694916
2020-08-15 01:49:00,69.36639830508373
2020-08-15 01:57:00,70.0
2020-08-15 02:05:00,61.90847457627149
2020-08-15 02:13:00,66.07720338983039
2020-08-15 02:21:00,63.92881355932223
2020-08-15 02:29:00,70.0
2020-08-15 02:37:00,64.2812288135592
2020-08-15 02:45:00,63.69218926553698
2020-08-15 02:53:00,58.63731638440362
2020-08-15 03:01:00,65.37457627118668
2020-08-15 03:09:00,60.81525423728793
2020-08-15 03:17:00,62.72203389830434
2020-08-15 03:25:00,68.00338983050824
2020-08-15 03:33:00,61.14237288135604
2020-08-15 03:41:00,67.05254237288163
2020-08-15 03:49:00,62.73559322033921
2020-08-15 03:57:00,65.88983050847374
2020-08-15 04:05:00,68.01728813559437
2020-08-15 04:13:00,65.35254237288119
2020-08-15 04:21:00,66.77207627118602
2020-08-15 04:29:00,64.81355932203408
2020-08-15 04:37:00,66.36779661016924
2020-08-15 04:45:00,65.92203389830519
2020-08-15 04:53:00,66.22459039548094
2020-08-15 05:01:00,68.47419491525419
2020-08-15 05:09:00,66.19993644067836
2020-08-15 05:17:00,65.42991011813088
2020-08-15 05:25:00,68.47844632768361
2020-08-15 05:33:00,65.20946327683642
2020-08-15 05:41:00,65.75019774011427
2020-08-15 05:49:00,68.9959322033908
2020-08-15 05:57:00,62.02689265536757
2020-08-15 06:05:00,63.442711864406505
2020-08-15 06:13:00,61.81968926553672
2020-08-15 06:21:00,65.70451977401086
2020-08-15 06:29:00,70.0
2020-08-15 06:37:00,66.52824858757145
2020-08-15 06:45:00,68.63576271186523
2020-08-15 06:53:00,73.41271186440456
2020-08-15 07:01:00,72.60508474576591
2020-08-15 07:09:00,70.71355932203389
2020-08-15 07:17:00,72.80169491525118
2020-08-15 07:25:00,69.96610169491666
2020-08-15 07:33:00,70.0
2020-08-15 07:41:00,70.0
2020-08-15 07:49:00,67.91538135593194
2020-08-15 07:57:00,70.0
2020-08-15 08:05:00,73.99999999999693
2020-08-15 08:13:00,70.24000000000649
2020-08-15 08:21:00,76.7
2020-08-15 08:29:00,77.1
2020-08-15 08:37:00,72.26000000000586
2020-08-15 08:45:00,71.35999999999211
2020-08-15 08:53:00,78.7
2020-08-15 09:01:00,77.7
2020-08-15 09:09:00,78.7
2020-08-15 09:17:00,75.6600000000587
2020-08-15 09:25:00,74.0229166665024
2020-08-15 09:33:00,72.90666666650287
2020-08-15 09:41:00,73.64666666673189
2020-08-15 09:49:00,73.183333333158
2020-08-15 09:57:00,73.39666666683249
2020-08-15 10:05:00,73.19000000080256
2020-08-15 10:13:00,76.99999999990584
2020-08-15 10:21:00,73.30666666670336
2020-08-15 10:29:00,77.10000000000001
2020-08-15 10:37:00,76.89999999999999
2020-08-15 10:45:00,78.5499999998752
2020-08-15 10:53:00,75.21666666632497
2020-08-15 11:01:00,77.28333333346885
2020-08-15 11:09:00,76.6
2020-08-15 11:17:00,78.0699999998397
2020-08-15 11:25:00,78.3
2020-08-15 11:33:00,70.0
2020-08-15 11:41:00,76.15333333336298
2020-08-15 11:49:00,80.0
2020-08-15 11:57:00,77.53333333333332
2020-08-15 12:05:00,77.37333333332603
2020-08-15 12:13:00,77.83333333333334
2020-08-15 12:21:00,76.8
2020-08-15 12:29:00,76.63333333333334
2020-08-15 12:37:00,79.01000000000474
2020-08-15 12:45:00,79.76999999999886
2020-08-15 12:53:00,71.15000000000282
2020-08-15 13:01:00,70.0
2020-08-15 13:09:00,71.75999999998695
2020-08-15 13:17:00,77.2
2020-08-15 13:25:00,76.0
2020-08-15 13:33:00,77.1
2020-08-15 13:41:00,72.01666666665885
2020-08-15 13:49:00,70.0
2020-08-15 13:57:00,70.0
2020-08-15 14:05:00,77.6819883795937
2020-08-15 14:13:00,74.08552188559285
2020-08-15 14:21:00,70.66999999998811
2020-08-15 14:29:00,71.04918625698019
2020-08-15 14:37:00,70.0
2020-08-15 14:45:00,70.0
2020-08-15 14:53:00,78.7
2020-08-15 15:01:00,77.39999999999999
2020-08-15 15:09:00,77.98666666666563
2020-08-15 15:17:00,77.23333333333333
2020-08-15 15:25:00,79.44333333333562
2020-08-15 15:33:00,76.09333333333855
2020-08-15 15:41:00,77.8
2020-08-15 15:49:00,79.14000000000394
2020-08-15 15:57:00,70.0
2020-08-15 16:05:00,70.47000000000236
2020-08-15 16:13:00,70.0
2020-08-15 16:21:00,70.0
2020-08-15 16:29:00,70.0
2020-08-15 16:37:00,70.0
2020-08-15 16:45:00,70.0
2020-08-15 16:53:00,70.0
2020-08-15 17:01:00,70.0
2020-08-15 17:09:00,78.90000000000637
2020-08-15 17:17:00,70.0
2020-08-15 17:25:00,70.0
2020-08-15 17:33:00,70.0
2020-08-15 17:41:00,76.15000000000184
2020-08-15 17:49:00,78.3
2020-08-15 17:57:00,77.8
2020-08-15 18:05:00,77.52000000000936
2020-08-15 18:13:00,77.9
2020-08-15 18:21:00,77.7
2020-08-15 18:29:00,77.8
2020-08-15 18:37:00,77.1
2020-08-15 18:45:00,75.35999999999633
2020-08-15 18:53:00,78.02000000000393
2020-08-15 19:01:00,70.4533333336091
2020-08-15 19:09:00,77.3
2020-08-15 19:17:00,70.0
2020-08-15 19:25:00,70.0
2020-08-15 19:33:00,70.0
2020-08-15 19:41:00,78.07333333310945
2020-08-15 19:49:00,70.0
2020-08-15 19:57:00,77.6199999998829
2020-08-15 20:05:00,70.41129704172923
2020-08-15 20:13:00,70.13127962119057
2020-08-15 20:21:00,70.0
2020-08-15 20:29:00,70.0
2020-08-15 20:37:00,70.0
2020-08-15 20:45:00,77.8
2020-08-15 20:53:00,75.48999999992576
2020-08-15 21:01:00,76.12000000020441
2020-08-15 21:09:00,78.4
2020-08-15 21:17:00,70.0
2020-08-15 21:25:00,70.0
2020-08-15 21:33:00,76.28166666662388
2020-08-15 21:41:00,77.02000000008164
2020-08-15 21:49:00,75.18666666659902
2020-08-15 21:57:00,75.48666666636755
2020-08-15 22:05:00,78.39000000000577
2020-08-15 22:13:00,70.0
2020-08-15 22:21:00,79.3
2020-08-15 22:29:00,77.6
2020-08-15 22:37:00,77.88999999998374
2020-08-15 22:45:00,78.28999999997914
2020-08-15 22:53:00,76.6
2020-08-15 23:01:00,77.45999999998395
2020-08-15 23:09:00,77.56666666666666
2020-08-15 23:17:00,76.30666666664969
2020-08-15 23:25:00,77.96666666666667
2020-08-15 23:33:00,77.11999999999485
2020-08-15 23:41:00,77.9
2020-08-15 23:49:00,77.23999999999643
2020-08-15 23:57:00,77.8100000000015
2020-08-16 00:05:00,62.59999999936464
2020-08-16 00:13:00,58.92033898305688
2020-08-16 00:21:00,60.4864406787386
2020-08-16 00:29:00,64.40579096072226
2020-08-16 00:37:00,59.89999999961678
2020-08-16 00:45:00,60.233333333888986
2020-08-16 00:53:00,62.947274011817086
2020-08-16 01:01:00,62.26666666710661
2020-08-16 01:09:00,62.93252824808731
2020-08-16 01:17:00,60.53333333346188
2020-08-16 01:25:00,60.79999999980385
2020-08-16 01:33:00,61.77067796899682
2020-08-16 01:41:00,59.60000000048736
2020-08-16 01:49:00,58.974901130440436
2020-08-16 01:57:00,59.30911017095435
2020-08-16 02:05:00,57.211864407551445
2020-08-16 02:13:00,59.39999999988582
2020-08-16 02:21:00,59.9593220346413
2020-08-16 02:29:00,60.46644067797658
2020-08-16 02:37:00,56.32372881387086
2020-08-16 02:45:00,57.76500000122901
2020-08-16 02:53:00,58.10847457606282
2020-08-16 03:01:00,58.969491525508246
2020-08-16 03:09:00,58.593220338611374
2020-08-16 03:17:00,58.27796610039394
2020-08-16 03:25:00,59.272966101076186
2020-08-16 03:33:00,57.07433615958577
2020-08-16 03:41:00,60.70000000008821
2020-08-16 03:49:00,57.099999999274836
2020-08-16 03:57:00,61.90288135624377
2020-08-16 04:05:00,58.433333333613874
2020-08-16 04:13:00,57.43333333392238
2020-08-16 04:21:00,60.65751412381536
2020-08-16 04:29:00,57.461341808385164
2020-08-16 04:37:00,58.700000001594375
2020-08-16 04:45:00,59.902824859293936
2020-08-16 04:53:00,61.3333333331948
2020-08-16 05:01:00,62.329110169685954
2020-08-16 05:09:00,57.83333333319182
2020-08-16 05:17:00,59.91416666644881
2020-08-16 05:25:00,55.94180790899705
2020-08-16 05:33:00,56.599999999843746
2020-08-16 05:41:00,58.354237289250136
2020-08-16 05:49:00,58.25084745839952
2020-08-16 05:57:00,58.20000000127144
2020-08-16 06:05:00,57.890028247639194
2020-08-16 06:13:00,58.993220339160146
2020-08-16 06:21:00,61.2272316419457
2020-08-16 06:29:00,61.3056497170346
2020-08-16 06:37:00,62.96666666729125
2020-08-16 06:45:00,57.69999999951608
2020-08-16 06:53:00,56.10000000006833
2020-08-16 07:01:00,56.13333333354589
2020-08-16 07:09:00,59.27658191980635
2020-08-16 07:17:00,56.29999999956302
2020-08-16 07:25:00,56.4271186440633
2020-08-16 07:33:00,61.89999999841281
2020-08-16 07:41:00,57.91944915694026
2020-08-16 07:49:00,57.14605932217894
2020-08-16 07:57:00,61.99999999943594
2020-08-16 08:05:00,76.3
2020-08-16 08:13:00,70.0
2020-08-16 08:21:00,76.1
2020-08-16 08:29:00,71.15000000002587
2020-08-16 08:37:00,71.23999999998829
2020-08-16 08:45:00,74.2
2020-08-16 08:53:00,73.22999999999959
2020-08-16 09:01:00,75.68168079098213
2020-08-16 09:09:00,73.94666666666076
2020-08-16 09:17:00,76.73333333333333
2020-08-16 09:25:00,78.5466666665921
2020-08-16 09:33:00,71.80333333328619
2020-08-16 09:41:00,72.09666666662824
2020-08-16 09:49:00,71.59000000011268
2020-08-16 09:57:00,72.7866666665703
2020-08-16 10:05:00,72.0033333335003
2020-08-16 10:13:00,74.10999999991925
2020-08-16 10:21:00,77.43333333333332
2020-08-16 10:29:00,72.31666666700862
2020-08-16 10:37:00,70.17999999995209
2020-08-16 10:45:00,71.03000000001526
2020-08-16 10:53:00,70.18999999987942
2020-08-16 11:01:00,70.78666666707517
2020-08-16 11:09:00,78.77999999991727
2020-08-16 11:17:00,71.46000000008183
2020-08-16 11:25:00,77.9
2020-08-16 11:33:00,78.19999999999999
2020-08-16 11:41:00,70.0
2020-08-16 11:49:00,70.10666666636605
2020-08-16 11:57:00,77.16666666666667
2020-08-16 12:05:00,76.86666666666666
2020-08-16 12:13:00,75.50333333330948
2020-08-16 12:21:00,76.13000000000217
2020-08-16 12:29:00,76.34333333334888
2020-08-16 12:37:00,76.53333333333335
2020-08-16 12:45:00,70.0
2020-08-16 12:53:00,79.10000000000001
2020-08-16 13:01:00,78.0
2020-08-16 13:09:00,77.8
2020-08-16 13:17:00,71.0500000000043
2020-08-16 13:25:00,77.8
2020-08-16 13:33:00,77.7
2020-08-16 13:41:00,77.8
2020-08-16 13:49:00,77.3
2020-08-16 13:57:00,70.0
2020-08-16 14:05:00,78.08999999999769
2020-08-16 14:13:00,70.0
2020-08-16 14:21:00,78.89000000000154
2020-08-16 14:29:00,78.55999999997526
2020-08-16 14:37:00,77.2
2020-08-16 14:45:00,77.1
2020-08-16 14:53:00,76.73333333333333
2020-08-16 15:01:00,76.06666666666666
2020-08-16 15:09:00,77.16666666664712
2020-08-16 15:17:00,77.3266666666908
2020-08-16 15:25:00,76.93666666667163
2020-08-16 15:33:00,77.3
2020-08-16 15:41:00,70.0
2020-08-16 15:49:00,77.1
2020-08-16 15:57:00,75.89666666667361
2020-08-16 16:05:00,75.86666666666666
2020-08-16 16:13:00,75.80333333334342
2020-08-16 16:21:00,74.76666666666667
2020-08-16 16:29:00,77.23333333333333
2020-08-16 16:37:00,76.78333333334106
2020-08-16 16:45:00,77.89999999999999
2020-08-16 16:53:00,76.43333333333334
2020-08-16 17:01:00,76.8766666666643
2020-08-16 17:09:00,76.9266666666742
2020-08-16 17:17:00,79.17666666666464
2020-08-16 17:25:00,78.13000000000038
2020-08-16 17:33:00,78.90999999999813
2020-08-16 17:41:00,78.1
2020-08-16 17:49:00,76.5
2020-08-16 17:57:00,71.09999999997696
2020-08-16 18:05:00,70.0
2020-08-16 18:13:00,76.5169491525403
2020-08-16 18:21:00,70.0
2020-08-16 18:29:00,71.46000000000893
2020-08-16 18:37:00,75.66666666666667
2020-08-16 18:45:00,78.23333333333333
2020-08-16 18:53:00,78.16666666666667
2020-08-16 19:01:00,77.90333333345656
2020-08-16 19:09:00,78.8866666665987
2020-08-16 19:17:00,76.48333333335852
2020-08-16 19:25:00,77.26666666666667
2020-08-16 19:33:00,78.78999999975379
2020-08-16 19:41:00,77.67999999979857
2020-08-16 19:49:00,79.4266666667944
2020-08-16 19:57:00,78.5000000002062
2020-08-16 20:05:00,77.51999999984272
2020-08-16 20:13:00,77.23333333340813
2020-08-16 20:21:00,75.97999999994782
2020-08-16 20:29:00,75.809999999862
2020-08-16 20:37:00,76.93333333333332
2020-08-16 20:45:00,77.46333333322269
2020-08-16 20:53:00,76.9
2020-08-16 21:01:00,76.7
2020-08-16 21:09:00,76.20000000014718
2020-08-16 21:17:00,77.1
2020-08-16 21:25:00,76.23333333333333
2020-08-16 21:33:00,77.61000000012545
2020-08-16 21:41:00,76.7
2020-08-16 21:49:00,76.5
2020-08-16 21:57:00,77.01666666638707
2020-08-16 22:05:00,77.9
2020-08-16 22:13:00,76.3700000000049
2020-08-16 22:21:00,76.7
2020-08-16 22:29:00,79.06666666667205
2020-08-16 22:37:00,77.13333333333334
2020-08-16 22:45:00,77.6866666666724
2020-08-16 22:53:00,77.0
2020-08-16 23:01:00,79.07666666667222
2020-08-16 23:09:00,76.63333333333334
2020-08-16 23:17:00,79.46666666666317
2020-08-16 23:25:00,77.66666666666667
2020-08-16 23:33:00,80.0
2020-08-16 23:41:00,75.53333333333333
2020-08-16 23:49:00,79.46666666666948
2020-08-16 23:57:00,75.86666666666666
